1894,17.009,Ethiopia
1895,16.984,Ethiopia
1896,17.155,Ethiopia
1897,17.186,Ethiopia
1898,17.429,Ethiopia
1899,17.792,Ethiopia
1900,17.436,Ethiopia
1901,17.311,Ethiopia
1902,17.611,Ethiopia
1903,17.225,Ethiopia
1904,17.137,Ethiopia
1905,17.2,Ethiopia
1906,17.188,Ethiopia
1907,17.114,Ethiopia
1908,16.832,Ethiopia
1909,17.164,Ethiopia
1910,16.743,Ethiopia
1911,17.579,Ethiopia
1912,17.515,Ethiopia
1913,17.049,Ethiopia
1914,16.869,Ethiopia
1915,17.817,Ethiopia
1916,17.867,Ethiopia
1917,16.99,Ethiopia
1918,16.669,Ethiopia
1919,16.945,Ethiopia
1920,17.847,Ethiopia
1921,17.333,Ethiopia
1922,17.218,Ethiopia
1923,16.987,Ethiopia
1924,16.946,Ethiopia
1925,17.377,Ethiopia
1926,17.234,Ethiopia
1927,17.415,Ethiopia
1928,17.387,Ethiopia
1929,17.277,Ethiopia
1930,17.377,Ethiopia
1931,17.516,Ethiopia
1932,17.822,Ethiopia
1933,17.187,Ethiopia
1934,17.656,Ethiopia
1935,17.379,Ethiopia
1936,17.615,Ethiopia
1937,17.363,Ethiopia
1938,17.521,Ethiopia
1939,17.528,Ethiopia
1940,17.648,Ethiopia
1941,17.848,Ethiopia
1942,18.013,Ethiopia
1943,17.793,Ethiopia
1944,17.5,Ethiopia
1945,17.671,Ethiopia
1946,17.69,Ethiopia
1947,17.678,Ethiopia
1948,17.792,Ethiopia
1949,17.296,Ethiopia
1950,17.292,Ethiopia
1951,17.08,Ethiopia
1952,17.397,Ethiopia
1953,17.788,Ethiopia
1954,17.795,Ethiopia
1955,17.511,Ethiopia
1956,17.555,Ethiopia
1957,17.133,Ethiopia
1958,17.421,Ethiopia
1959,17.838,Ethiopia
1960,17.778,Ethiopia
1961,17.429,Ethiopia
1962,17.303,Ethiopia
1963,17.386,Ethiopia
1964,17.696,Ethiopia
1965,17.456,Ethiopia
1966,17.527,Ethiopia
1967,17.519,Ethiopia
1968,17.154,Ethiopia
1969,17.168,Ethiopia
1970,17.641,Ethiopia
1971,17.63,Ethiopia
1972,17.224,Ethiopia
1973,17.578,Ethiopia
1974,17.926,Ethiopia
1975,17.208,Ethiopia
1976,17.292,Ethiopia
1977,17.501,Ethiopia
1978,17.588,Ethiopia
1979,17.545,Ethiopia
1980,17.761,Ethiopia
1981,18.026,Ethiopia
1982,17.764,Ethiopia
1983,17.771,Ethiopia
1984,17.994,Ethiopia
1985,17.724,Ethiopia
1986,17.491,Ethiopia
1987,17.681,Ethiopia
1988,18.122,Ethiopia
1989,17.999,Ethiopia
1990,17.335,Ethiopia
1991,17.853,Ethiopia
1992,17.925,Ethiopia
1993,17.709,Ethiopia
1994,17.414,Ethiopia
1995,17.698,Ethiopia
1996,17.998,Ethiopia
1997,17.901,Ethiopia
1998,17.991,Ethiopia
1999,18.244,Ethiopia
2000,17.857,Ethiopia
2001,18.241,Ethiopia
2002,18.296,Ethiopia
2003,18.47,Ethiopia
2004,18.321,Ethiopia
2005,18.293,Ethiopia
2006,18.313,Ethiopia
2007,18.427,Ethiopia
2008,18.143,Ethiopia
2009,18.165,Ethiopia
2010,18.765,Ethiopia
2011,18.298,Ethiopia
2012,18.607,Ethiopia
2013,18.449,Ethiopia
1841,19.539,Australia
1842,15.542,Australia
1843,15.615,Australia
1844,15.885,Australia
1845,15.257,Australia
1846,15.625,Australia
1847,16.115,Australia
1848,15.623,Australia
1849,15.307,Australia
1850,15.195,Australia
1851,15.679,Australia
1852,15.651,Australia
1853,15.449,Australia
1854,15.332,Australia
1855,15.606,Australia
1856,13.853,Australia
1857,15.832,Australia
1858,15.643,Australia
1859,16.045,Australia
1860,15.656,Australia
1861,16.272,Australia
1862,15.907,Australia
1863,16.43,Australia
1864,15.925,Australia
1865,15.603,Australia
1866,15.551,Australia
1867,16.054,Australia
1868,16.134,Australia
1869,16.044,Australia
1870,15.956,Australia
1871,16.091,Australia
1872,16.468,Australia
1873,15.907,Australia
1874,15.707,Australia
1875,15.41,Australia
1876,15.485,Australia
1877,15.49,Australia
1878,15.867,Australia
1879,16.414,Australia
1880,15.811,Australia
1881,16.224,Australia
1882,15.669,Australia
1883,16.114,Australia
1884,15.847,Australia
1885,15.761,Australia
1886,15.865,Australia
1887,15.906,Australia
1888,15.828,Australia
1889,16.409,Australia
1890,16.149,Australia
1891,16.077,Australia
1892,15.507,Australia
1893,15.558,Australia
1894,15.713,Australia
1895,15.764,Australia
1896,16.16,Australia
1897,16.023,Australia
1898,16.082,Australia
1899,16.343,Australia
1900,15.894,Australia
1901,15.66,Australia
1902,16.202,Australia
1903,16.155,Australia
1904,15.586,Australia
1905,15.745,Australia
1906,15.134,Australia
1907,16.384,Australia
1908,15.547,Australia
1909,16.04,Australia
1910,15.041,Australia
1911,16.062,Australia
1912,15.988,Australia
1913,16.21,Australia
1914,15.947,Australia
1915,17.092,Australia
1916,16.006,Australia
1917,15.424,Australia
1918,15.414,Australia
1919,16.151,Australia
1920,16.533,Australia
1921,15.808,Australia
1922,16.772,Australia
1923,15.85,Australia
1924,16.087,Australia
1925,15.047,Australia
1926,15.733,Australia
1927,15.932,Australia
1928,15.769,Australia
1929,16.053,Australia
1930,15.339,Australia
1931,16.609,Australia
1932,15.425,Australia
1933,15.633,Australia
1934,15.563,Australia
1935,16.438,Australia
1936,15.815,Australia
1937,15.858,Australia
1938,16.091,Australia
1939,16.173,Australia
1940,16.219,Australia
1941,15.994,Australia
1942,15.938,Australia
1943,16.298,Australia
1944,15.311,Australia
1945,15.834,Australia
1946,15.719,Australia
1947,15.432,Australia
1948,16.129,Australia
1949,15.614,Australia
1950,15.193,Australia
1951,16.187,Australia
1952,16.308,Australia
1953,15.216,Australia
1954,15.948,Australia
1955,15.817,Australia
1956,15.971,Australia
1957,15.546,Australia
1958,15.95,Australia
1959,15.545,Australia
1960,16.416,Australia
1961,15.575,Australia
1962,16.811,Australia
1963,16.299,Australia
1964,16.264,Australia
1965,15.499,Australia
1966,16.403,Australia
1967,15.865,Australia
1968,16.354,Australia
1969,16.122,Australia
1970,15.817,Australia
1971,15.668,Australia
1972,16.092,Australia
1973,16.304,Australia
1974,16.711,Australia
1975,16.249,Australia
1976,16.503,Australia
1977,15.965,Australia
1978,16.47,Australia
1979,15.892,Australia
1980,16.529,Australia
1981,16.813,Australia
1982,16.732,Australia
1983,16.831,Australia
1984,16.419,Australia
1985,15.977,Australia
1986,16.221,Australia
1987,15.957,Australia
1988,16.122,Australia
1989,16.883,Australia
1990,16.348,Australia
1991,16.8,Australia
1992,16.776,Australia
1993,15.784,Australia
1994,16.711,Australia
1995,16.429,Australia
1996,16.145,Australia
1997,16.118,Australia
1998,16.481,Australia
1999,16.281,Australia
2000,16.766,Australia
2001,17.08,Australia
2002,16.632,Australia
2003,16.629,Australia
2004,16.555,Australia
2005,16.642,Australia
2006,16.927,Australia
2007,16.745,Australia
2008,17.492,Australia
2009,16.703,Australia
2010,17.394,Australia
2011,16.719,Australia
2012,16.904,Australia
2013,16.843,Australia
1876,17.392,Yemen
1877,24.88,Yemen
1878,24.63,Yemen
1879,25.667,Yemen
1880,24.186,Yemen
1881,25.211,Yemen
1882,25.76,Yemen
1883,25.182,Yemen
1884,25.111,Yemen
1885,25.004,Yemen
1886,25.307,Yemen
1887,25.429,Yemen
1888,24.869,Yemen
1889,25.227,Yemen
1890,25.363,Yemen
1891,25.139,Yemen
1892,25.376,Yemen
1893,25.053,Yemen
1894,25.344,Yemen
1895,25.178,Yemen
1896,25.18,Yemen
1897,25.257,Yemen
1898,25.469,Yemen
1899,25.327,Yemen
1900,25.209,Yemen
1901,25.3,Yemen
1902,25.154,Yemen
1903,25.359,Yemen
1904,25.034,Yemen
1905,25.291,Yemen
1906,25.297,Yemen
1907,25.196,Yemen
1908,24.983,Yemen
1909,24.945,Yemen
1910,25.367,Yemen
1911,25.367,Yemen
1912,25.32,Yemen
1913,25.049,Yemen
1914,24.977,Yemen
1915,25.395,Yemen
1916,25.779,Yemen
1917,24.849,Yemen
1918,25.018,Yemen
1919,24.838,Yemen
1920,25.375,Yemen
1921,25.377,Yemen
1922,25.002,Yemen
1923,24.875,Yemen
1924,25.066,Yemen
1925,25.457,Yemen
1926,25.319,Yemen
1927,25.793,Yemen
1928,25.472,Yemen
1929,25.483,Yemen
1930,25.534,Yemen
1931,25.426,Yemen
1932,25.548,Yemen
1933,25.127,Yemen
1934,25.324,Yemen
1935,25.191,Yemen
1936,25.404,Yemen
1937,25.483,Yemen
1938,25.031,Yemen
1939,25.004,Yemen
1940,25.34,Yemen
1941,25.648,Yemen
1942,26.153,Yemen
1943,25.983,Yemen
1944,25.582,Yemen
1945,25.837,Yemen
1946,25.833,Yemen
1947,25.504,Yemen
1948,25.684,Yemen
1949,25.641,Yemen
1950,25.39,Yemen
1951,25.109,Yemen
1952,25.601,Yemen
1953,25.383,Yemen
1954,25.608,Yemen
1955,25.526,Yemen
1956,25.261,Yemen
1957,25.141,Yemen
1958,25.221,Yemen
1959,25.784,Yemen
1960,25.461,Yemen
1961,25.567,Yemen
1962,25.635,Yemen
1963,25.456,Yemen
1964,25.618,Yemen
1965,25.381,Yemen
1966,25.091,Yemen
1967,25.712,Yemen
1968,25.52,Yemen
1969,25.402,Yemen
1970,25.862,Yemen
1971,25.642,Yemen
1972,25.365,Yemen
1973,25.928,Yemen
1974,25.68,Yemen
1975,25.315,Yemen
1976,25.086,Yemen
1977,25.244,Yemen
1978,25.947,Yemen
1979,26.048,Yemen
1980,25.914,Yemen
1981,26.123,Yemen
1982,25.783,Yemen
1983,25.482,Yemen
1984,25.749,Yemen
1985,25.336,Yemen
1986,25.204,Yemen
1987,25.337,Yemen
1988,25.83,Yemen
1989,25.99,Yemen
1990,25.339,Yemen
1991,25.866,Yemen
1992,25.964,Yemen
1993,25.676,Yemen
1994,25.576,Yemen
1995,26.148,Yemen
1996,25.904,Yemen
1997,25.819,Yemen
1998,26.196,Yemen
1999,26.595,Yemen
2000,26.495,Yemen
2001,26.893,Yemen
2002,26.2,Yemen
2003,26.204,Yemen
2004,26.557,Yemen
2005,26.61,Yemen
2006,26.711,Yemen
2007,26.522,Yemen
2008,26.503,Yemen
2009,26.137,Yemen
2010,26.615,Yemen
2011,26.404,Yemen
2012,26.411,Yemen
2013,26.696,Yemen
1825,27.429,Indonesia
1826,25.905,Indonesia
1840,25.151,Indonesia
1841,25.224,Indonesia
1842,24.783,Indonesia
1851,25.403,Indonesia
1852,25.592,Indonesia
1853,25.473,Indonesia
1854,25.422,Indonesia
1855,25.546,Indonesia
1856,25.625,Indonesia
1857,25.531,Indonesia
1867,25.51,Indonesia
1868,25.479,Indonesia
1869,25.749,Indonesia
1870,25.664,Indonesia
1871,25.35,Indonesia
1872,25.306,Indonesia
1873,25.38,Indonesia
1874,25.472,Indonesia
1875,25.389,Indonesia
1876,25.352,Indonesia
1877,25.478,Indonesia
1878,25.741,Indonesia
1879,26.237,Indonesia
1880,25.428,Indonesia
1881,25.253,Indonesia
1882,25.71,Indonesia
1883,25.46,Indonesia
1884,25.633,Indonesia
1885,25.253,Indonesia
1886,25.532,Indonesia
1887,25.63,Indonesia
1888,25.232,Indonesia
1889,25.63,Indonesia
1890,25.973,Indonesia
1891,25.369,Indonesia
1892,25.558,Indonesia
1893,25.39,Indonesia
1894,25.185,Indonesia
1895,25.349,Indonesia
1896,25.562,Indonesia
1897,25.666,Indonesia
1898,26.049,Indonesia
1899,25.68,Indonesia
1900,25.502,Indonesia
1901,25.894,Indonesia
1902,25.693,Indonesia
1903,25.605,Indonesia
1904,25.747,Indonesia
1905,25.375,Indonesia
1906,25.979,Indonesia
1907,26.021,Indonesia
1908,25.691,Indonesia
1909,25.687,Indonesia
1910,25.621,Indonesia
1911,25.721,Indonesia
1912,25.735,Indonesia
1913,25.902,Indonesia
1914,25.629,Indonesia
1915,25.918,Indonesia
1916,26.011,Indonesia
1917,25.759,Indonesia
1918,25.623,Indonesia
1919,25.511,Indonesia
1920,25.883,Indonesia
1921,25.716,Indonesia
1922,25.8,Indonesia
1923,25.656,Indonesia
1924,25.655,Indonesia
1925,25.835,Indonesia
1926,25.618,Indonesia
1927,26.095,Indonesia
1928,25.865,Indonesia
1929,25.979,Indonesia
1930,25.731,Indonesia
1931,25.993,Indonesia
1932,26.365,Indonesia
1933,26.013,Indonesia
1934,25.973,Indonesia
1935,25.764,Indonesia
1936,25.931,Indonesia
1937,26.064,Indonesia
1938,26.053,Indonesia
1939,26.118,Indonesia
1940,25.989,Indonesia
1941,26.082,Indonesia
1942,26.448,Indonesia
1943,26.304,Indonesia
1944,25.869,Indonesia
1945,26.095,Indonesia
1946,26.124,Indonesia
1947,26.46,Indonesia
1948,26.374,Indonesia
1949,26.296,Indonesia
1950,26.121,Indonesia
1951,26.033,Indonesia
1952,26.247,Indonesia
1953,26.199,Indonesia
1954,26.407,Indonesia
1955,26.272,Indonesia
1956,25.987,Indonesia
1957,26.235,Indonesia
1958,26.469,Indonesia
1959,26.496,Indonesia
1960,26.832,Indonesia
1961,26.277,Indonesia
1962,26.103,Indonesia
1963,26.065,Indonesia
1964,26.101,Indonesia
1965,26.195,Indonesia
1966,26.126,Indonesia
1967,26.299,Indonesia
1968,26.273,Indonesia
1969,26.201,Indonesia
1970,26.467,Indonesia
1971,26.163,Indonesia
1972,26.094,Indonesia
1973,26.403,Indonesia
1974,26.582,Indonesia
1975,25.994,Indonesia
1976,26.147,Indonesia
1977,26.161,Indonesia
1978,26.294,Indonesia
1979,26.301,Indonesia
1980,26.446,Indonesia
1981,26.513,Indonesia
1982,26.449,Indonesia
1983,26.315,Indonesia
1984,26.473,Indonesia
1985,26.107,Indonesia
1986,26.473,Indonesia
1987,26.344,Indonesia
1988,26.758,Indonesia
1989,26.622,Indonesia
1990,26.476,Indonesia
1991,26.649,Indonesia
1992,26.423,Indonesia
1993,26.537,Indonesia
1994,26.734,Indonesia
1995,26.359,Indonesia
1996,26.644,Indonesia
1997,26.699,Indonesia
1998,26.667,Indonesia
1999,27.197,Indonesia
2000,26.558,Indonesia
2001,26.711,Indonesia
2002,26.718,Indonesia
2003,26.873,Indonesia
2004,26.858,Indonesia
2005,26.86,Indonesia
2006,26.952,Indonesia
2007,26.861,Indonesia
2008,26.787,Indonesia
2009,26.549,Indonesia
2010,26.829,Indonesia
2011,26.912,Indonesia
2012,26.542,Indonesia
2013,26.756,Indonesia
1787,26.811,Morocco
1788,18.25,Morocco
1789,10.036,Morocco
1790,17.575,Morocco
1791,17.465,Morocco
1792,17.701,Morocco
1793,12.784,Morocco
1794,16.942,Morocco
1795,17.701,Morocco
1796,15.61,Morocco
1800,17.895,Morocco
1801,17.915,Morocco
1802,18.352,Morocco
1803,13.466,Morocco
1804,11.962,Morocco
1805,16.681,Morocco
1806,18.222,Morocco
1807,17.552,Morocco
1808,17.351,Morocco
1809,16.825,Morocco
1810,15.378,Morocco
1812,20.554,Morocco
1813,18.428,Morocco
1814,16.842,Morocco
1817,15.818,Morocco
1818,17.005,Morocco
1819,17.516,Morocco
1820,16.809,Morocco
1821,13.796,Morocco
1822,17.537,Morocco
1823,17.279,Morocco
1824,17.21,Morocco
1825,17.767,Morocco
1826,17.527,Morocco
1827,17.453,Morocco
1828,17.578,Morocco
1829,17.309,Morocco
1830,17.157,Morocco
1831,17.602,Morocco
1832,17.301,Morocco
1833,16.859,Morocco
1834,17.185,Morocco
1835,17.789,Morocco
1836,16.847,Morocco
1837,17.163,Morocco
1838,17.142,Morocco
1839,17.132,Morocco
1840,16.966,Morocco
1841,17.186,Morocco
1842,17.039,Morocco
1843,17.397,Morocco
1844,17.504,Morocco
1845,16.98,Morocco
1846,16.95,Morocco
1847,17.842,Morocco
1848,17.343,Morocco
1849,16.931,Morocco
1850,17.211,Morocco
1851,17.511,Morocco
1852,17.805,Morocco
1853,17.517,Morocco
1854,17.168,Morocco
1855,17.189,Morocco
1856,16.988,Morocco
1857,17.208,Morocco
1858,16.929,Morocco
1859,17.571,Morocco
1860,17.407,Morocco
1861,17.295,Morocco
1862,17.454,Morocco
1863,17.163,Morocco
1864,16.961,Morocco
1865,17.64,Morocco
1866,17.496,Morocco
1867,17.405,Morocco
1868,17.907,Morocco
1869,17.364,Morocco
1870,17.42,Morocco
1871,17.638,Morocco
1872,17.32,Morocco
1873,17.311,Morocco
1874,17.31,Morocco
1875,17.315,Morocco
1876,17.306,Morocco
1877,17.503,Morocco
1878,17.668,Morocco
1879,17.993,Morocco
1880,17.075,Morocco
1881,16.843,Morocco
1882,18.016,Morocco
1883,17.375,Morocco
1884,17.101,Morocco
1885,16.963,Morocco
1886,16.796,Morocco
1887,17.023,Morocco
1888,17.477,Morocco
1889,17.157,Morocco
1890,16.825,Morocco
1891,16.721,Morocco
1892,17.094,Morocco
1893,17.36,Morocco
1894,17.881,Morocco
1895,17.135,Morocco
1896,18.116,Morocco
1897,17.084,Morocco
1898,17.84,Morocco
1899,17.422,Morocco
1900,18.308,Morocco
1901,17.557,Morocco
1902,17.586,Morocco
1903,17.478,Morocco
1904,17.255,Morocco
1905,17.287,Morocco
1906,17.42,Morocco
1907,17.191,Morocco
1908,16.856,Morocco
1909,17.252,Morocco
1910,17.283,Morocco
1911,17.28,Morocco
1912,17.122,Morocco
1913,17.295,Morocco
1914,17.662,Morocco
1915,17.256,Morocco
1916,17.632,Morocco
1917,17.266,Morocco
1918,17.055,Morocco
1919,17.098,Morocco
1920,17.473,Morocco
1921,17.667,Morocco
1922,17.373,Morocco
1923,17.449,Morocco
1924,17.308,Morocco
1925,17.696,Morocco
1926,17.298,Morocco
1927,18.223,Morocco
1928,17.738,Morocco
1929,17.468,Morocco
1930,17.66,Morocco
1931,17.993,Morocco
1932,17.417,Morocco
1933,17.275,Morocco
1934,17.45,Morocco
1935,17.054,Morocco
1936,17.39,Morocco
1937,17.531,Morocco
1938,18.302,Morocco
1939,17.829,Morocco
1940,17.422,Morocco
1941,17.919,Morocco
1942,17.869,Morocco
1943,17.783,Morocco
1944,17.467,Morocco
1945,17.66,Morocco
1946,18.304,Morocco
1947,17.36,Morocco
1948,18.027,Morocco
1949,18.033,Morocco
1950,18.051,Morocco
1951,17.865,Morocco
1952,17.42,Morocco
1953,17.795,Morocco
1954,17.828,Morocco
1955,17.258,Morocco
1956,18.48,Morocco
1957,17.077,Morocco
1958,17.367,Morocco
1959,17.863,Morocco
1960,17.437,Morocco
1961,17.673,Morocco
1962,18.497,Morocco
1963,18.007,Morocco
1964,17.697,Morocco
1965,17.771,Morocco
1966,17.407,Morocco
1967,18.017,Morocco
1968,17.6,Morocco
1969,17.477,Morocco
1970,17.664,Morocco
1971,17.937,Morocco
1972,16.979,Morocco
1973,16.468,Morocco
1974,17.517,Morocco
1975,17.146,Morocco
1976,17.541,Morocco
1977,17.232,Morocco
1978,17.768,Morocco
1979,17.948,Morocco
1980,17.794,Morocco
1981,18.185,Morocco
1982,18.213,Morocco
1983,17.682,Morocco
1984,18.75,Morocco
1985,17.717,Morocco
1986,18.207,Morocco
1987,17.677,Morocco
1988,18.868,Morocco
1989,18.1,Morocco
1990,18.541,Morocco
1991,18.661,Morocco
1992,17.51,Morocco
1993,17.886,Morocco
1994,17.546,Morocco
1995,18.323,Morocco
1996,18.77,Morocco
1997,18.304,Morocco
1998,18.858,Morocco
1999,18.817,Morocco
2000,18.077,Morocco
2001,18.434,Morocco
2002,19.01,Morocco
2003,18.676,Morocco
2004,18.65,Morocco
2005,18.633,Morocco
2006,18.458,Morocco
2007,18.639,Morocco
2008,18.423,Morocco
2009,18.558,Morocco
2010,18.998,Morocco
2011,19.486,Morocco
2012,18.787,Morocco
2013,18.582,Morocco
1816,19.282,Pakistan
1817,26.134,Pakistan
1818,24.137,Pakistan
1819,24.832,Pakistan
1820,24.244,Pakistan
1821,25.655,Pakistan
1822,25.096,Pakistan
1823,25.193,Pakistan
1824,25.84,Pakistan
1834,25.121,Pakistan
1835,25.136,Pakistan
1836,24.268,Pakistan
1837,24.11,Pakistan
1838,25.722,Pakistan
1839,29.172,Pakistan
1841,24.928,Pakistan
1842,25.512,Pakistan
1843,26.467,Pakistan
1844,25.079,Pakistan
1845,24.66,Pakistan
1846,24.881,Pakistan
1847,25.548,Pakistan
1848,25.006,Pakistan
1849,24.712,Pakistan
1850,24.832,Pakistan
1851,24.983,Pakistan
1852,25.033,Pakistan
1853,24.992,Pakistan
1854,25.077,Pakistan
1855,25.241,Pakistan
1856,25.698,Pakistan
1857,24.211,Pakistan
1858,24.58,Pakistan
1871,25.25,Pakistan
1872,25.195,Pakistan
1873,25.235,Pakistan
1874,25.384,Pakistan
1875,24.682,Pakistan
1876,25.661,Pakistan
1877,25.075,Pakistan
1878,25.19,Pakistan
1879,25.225,Pakistan
1880,25.107,Pakistan
1881,25.89,Pakistan
1882,25.662,Pakistan
1883,25.201,Pakistan
1884,25.029,Pakistan
1885,24.987,Pakistan
1886,24.644,Pakistan
1887,25.312,Pakistan
1888,25.347,Pakistan
1889,25.315,Pakistan
1890,25.314,Pakistan
1891,25.249,Pakistan
1892,24.924,Pakistan
1893,25.81,Pakistan
1894,24.358,Pakistan
1895,24.934,Pakistan
1896,25.691,Pakistan
1897,26.015,Pakistan
1898,25.29,Pakistan
1899,25.795,Pakistan
1900,26.121,Pakistan
1901,25.753,Pakistan
1902,25.539,Pakistan
1903,26.122,Pakistan
1904,25.02,Pakistan
1905,25.644,Pakistan
1906,25.075,Pakistan
1907,25.426,Pakistan
1908,25.193,Pakistan
1909,25.166,Pakistan
1910,24.877,Pakistan
1911,24.893,Pakistan
1912,25.486,Pakistan
1913,25.569,Pakistan
1914,25.185,Pakistan
1915,25.265,Pakistan
1916,26.182,Pakistan
1917,25.291,Pakistan
1918,24.507,Pakistan
1919,25.319,Pakistan
1920,25.254,Pakistan
1921,25.219,Pakistan
1922,26.402,Pakistan
1923,25.557,Pakistan
1924,25.102,Pakistan
1925,25.236,Pakistan
1926,25.242,Pakistan
1927,24.945,Pakistan
1928,24.957,Pakistan
1929,25.677,Pakistan
1930,25.438,Pakistan
1931,25.063,Pakistan
1932,25.519,Pakistan
1933,25.732,Pakistan
1934,25.102,Pakistan
1935,25.359,Pakistan
1936,24.981,Pakistan
1937,25.403,Pakistan
1938,25.22,Pakistan
1939,25.732,Pakistan
1940,25.55,Pakistan
1941,25.792,Pakistan
1942,26.635,Pakistan
1943,25.817,Pakistan
1944,25.724,Pakistan
1945,25.167,Pakistan
1946,25.267,Pakistan
1947,26.425,Pakistan
1948,26.587,Pakistan
1949,25.814,Pakistan
1950,25.644,Pakistan
1951,24.509,Pakistan
1952,25.777,Pakistan
1953,26.058,Pakistan
1954,26.382,Pakistan
1955,25.825,Pakistan
1956,25.556,Pakistan
1957,25.386,Pakistan
1958,24.804,Pakistan
1959,26.209,Pakistan
1960,25.724,Pakistan
1961,25.645,Pakistan
1962,25.074,Pakistan
1963,25.393,Pakistan
1964,26.153,Pakistan
1965,25.148,Pakistan
1966,25.372,Pakistan
1967,25.385,Pakistan
1968,25.169,Pakistan
1969,25.231,Pakistan
1970,26.044,Pakistan
1971,26.053,Pakistan
1972,25.822,Pakistan
1973,25.295,Pakistan
1974,25.648,Pakistan
1975,25.474,Pakistan
1976,24.994,Pakistan
1977,25.234,Pakistan
1978,25.735,Pakistan
1979,25.537,Pakistan
1980,25.66,Pakistan
1981,26.362,Pakistan
1982,26.238,Pakistan
1983,25.439,Pakistan
1984,25.222,Pakistan
1985,25.822,Pakistan
1986,26.267,Pakistan
1987,25.54,Pakistan
1988,26.529,Pakistan
1989,26.774,Pakistan
1990,25.589,Pakistan
1991,26.226,Pakistan
1992,25.871,Pakistan
1993,25.709,Pakistan
1994,26.512,Pakistan
1995,26.126,Pakistan
1996,26.087,Pakistan
1997,25.915,Pakistan
1998,25.157,Pakistan
1999,26.41,Pakistan
2000,26.796,Pakistan
2001,26.709,Pakistan
2002,26.497,Pakistan
2003,26.997,Pakistan
2004,26.136,Pakistan
2005,26.961,Pakistan
2006,26.039,Pakistan
2007,26.463,Pakistan
2008,26.525,Pakistan
2009,26.328,Pakistan
2010,26.681,Pakistan
2011,26.794,Pakistan
2012,26.322,Pakistan
2013,26.11,Pakistan
1743,27.38,France
1744,7.478,France
1745,12.523,France
1746,5.227,France
1751,12.022,France
1752,12.435,France
1753,7.24,France
1754,11.401,France
1755,11.209,France
1756,10.896,France
1757,11.168,France
1758,10.914,France
1759,10.379,France
1760,11.559,France
1761,11.463,France
1762,11.477,France
1763,11.266,France
1764,11.004,France
1765,11.405,France
1766,11.334,France
1767,11.182,France
1768,11.078,France
1769,10.893,France
1770,11.16,France
1771,10.977,France
1772,11.423,France
1773,12.543,France
1774,11.073,France
1775,11.36,France
1776,11.696,France
1777,11.319,France
1778,11.072,France
1779,11.694,France
1780,11.928,France
1781,11.809,France
1782,12.133,France
1783,10.668,France
1784,11.762,France
1785,10.879,France
1786,10.825,France
1787,11.121,France
1788,11.533,France
1789,11.791,France
1790,10.757,France
1791,11.688,France
1792,11.778,France
1793,11.481,France
1794,11.525,France
1795,11.851,France
1796,11.249,France
1797,11.278,France
1798,11.454,France
1799,11.416,France
1800,10.485,France
1801,11.758,France
1802,11.71,France
1803,11.937,France
1804,11.332,France
1805,11.811,France
1806,10.257,France
1807,11.785,France
1808,11.285,France
1809,10.067,France
1810,10.693,France
1811,10.851,France
1812,11.764,France
1813,10.083,France
1814,10.673,France
1815,10.103,France
1816,11.011,France
1817,9.929,France
1818,11.163,France
1819,11.55,France
1820,11.383,France
1821,10.918,France
1822,11.404,France
1823,12.325,France
1824,10.904,France
1825,11.359,France
1826,11.735,France
1827,11.263,France
1828,11.111,France
1829,11.991,France
1830,10.121,France
1831,10.99,France
1832,11.423,France
1833,11.235,France
1834,11.252,France
1835,12.182,France
1836,10.796,France
1837,10.892,France
1838,10.59,France
1839,10.685,France
1840,11.276,France
1841,10.877,France
1842,11.261,France
1843,10.898,France
1844,11.151,France
1845,11.026,France
1846,10.895,France
1847,11.94,France
1848,10.9,France
1849,10.917,France
1850,11.247,France
1851,10.615,France
1852,10.352,France
1853,11.528,France
1854,10.236,France
1855,10.815,France
1856,10.318,France
1857,11.236,France
1858,11.177,France
1859,10.856,France
1860,11.605,France
1861,10.188,France
1862,11.37,France
1863,11.781,France
1864,11.643,France
1865,10.736,France
1866,11.534,France
1867,11.679,France
1868,11.281,France
1869,11.714,France
1870,11.164,France
1871,10.908,France
1872,10.431,France
1873,11.65,France
1874,11.447,France
1875,11.093,France
1876,11.147,France
1877,11.415,France
1878,11.431,France
1879,11.107,France
1880,10.345,France
1881,11.399,France
1882,11.215,France
1883,11.336,France
1884,10.724,France
1885,11.209,France
1886,11.009,France
1887,11.063,France
1888,10.158,France
1889,10.268,France
1890,10.35,France
1891,10.38,France
1892,10.507,France
1893,11.104,France
1894,11.55,France
1895,11.138,France
1896,11.027,France
1897,10.597,France
1898,11.643,France
1899,11.62,France
1900,11.926,France
1901,11.556,France
1902,10.679,France
1903,11.031,France
1904,11.061,France
1905,11.655,France
1906,10.902,France
1907,11.169,France
1908,11.109,France
1909,11.04,France
1910,10.55,France
1911,10.903,France
1912,11.798,France
1913,10.924,France
1914,11.453,France
1915,10.972,France
1916,10.945,France
1917,11.229,France
1918,10.438,France
1919,11.095,France
1920,10.713,France
1921,11.824,France
1922,11.943,France
1923,11.062,France
1924,11.487,France
1925,11.288,France
1926,10.978,France
1927,11.855,France
1928,11.521,France
1929,11.976,France
1930,11.408,France
1931,11.836,France
1932,10.989,France
1933,11.107,France
1934,11.305,France
1935,11.706,France
1936,11.305,France
1937,11.535,France
1938,12.057,France
1939,11.446,France
1940,11.165,France
